Simulation Run,Loss Event Frequency,Annualized Risk ($),Secondary Response ($),Fines and Judgements ($),Reputation ($),Primary Response ($)
46161,0.533251007,14420.80148,379.0467176,322.3078837,847.4017408,84740.17408
46162,0.863626288,30212.2169,202.9569485,379.9622017,370.7770761,37077.70761
46163,1.299648654,83482.45941,155.6914521,102.9231746,182.4558017,18245.58017
46164,1.278588046,64238.4214,204.7932974,305.52965,433.716087,43371.6087
46165,1.721895763,65130.43466,190.6273068,363.6030632,230.1568668,23015.68668
46166,0.532063072,20187.87799,224.1658287,119.6332534,340.7712178,34077.12178
46167,1.565342457,76737.23907,95.65736563,113.26522,120.48065,12048.065
46168,1.010125633,42235.17322,375.566647,309.8220101,846.6001437,84660.01437
46169,1.73873123,85385.16738,205.137971,516.8728898,297.2391163,29723.91163
46170,0.745219156,30162.79054,193.0492958,205.3033773,341.28331,34128.331
46171,0.623489178,25595.98659,262.8392844,311.7305318,449.5739171,44957.39171
46172,1.741163231,81878.83167,189.221586,206.9288327,237.7191264,23771.91264
46173,1.588087188,68272.5733,134.0857283,93.64704879,158.0350193,15803.50193
46174,1.342850864,98369.4249,608.3976814,539.2355684,1296.229429,129622.9429
46175,1.666573644,45287.14284,395.83821,168.7696493,816.8968656,81689.68656
46176,1.462773497,39777.74811,362.4169152,516.4583978,584.0350838,58403.50838
46177,0.406568851,14382.42856,344.0376445,327.5726006,543.0713239,54307.13239
46178,1.218596897,69263.67489,192.3433336,354.7227872,272.6826872,27268.26872
46179,0.735507335,21993.64532,416.6936894,145.2696044,792.5378433,79253.78433
46180,0.735834338,27236.23884,418.6862858,311.931204,856.066037,85606.6037
46181,1.362990474,73523.2716,345.3995843,115.9065073,608.9941206,60899.41206
46182,1.302631825,52431.80032,484.996023,479.573672,610.7081558,61070.81558
46183,1.32464953,70943.59886,212.8790551,198.5663144,225.5589554,22555.89554
46184,1.428405828,85319.54401,209.600933,249.1593308,336.7928091,33679.28091
46185,1.432820707,32224.37099,408.5160046,305.3653966,882.2372202,88223.72202
46186,0.841738035,41614.50961,243.0924992,187.4308863,374.6111868,37461.11868
46187,0.651632839,28791.77039,562.7074751,249.5236152,825.0961309,82509.61309
46188,1.214791478,50699.24901,423.3639024,297.3802398,725.173826,72517.3826
46189,1.237670231,60798.05601,237.4380867,78.6725624,398.9495335,39894.95335
46190,0.694898338,23708.80336,526.4966588,560.3181668,847.3658306,84736.58306
46191,0.849461472,44011.62973,266.8206889,75.17417809,565.2164872,56521.64872
46192,1.264548765,64872.2991,237.3822013,403.228883,314.5876888,31458.76888
46193,1.459739027,49301.65215,319.2345839,203.4764312,479.5285856,47952.85856
46194,0.720303865,27064.44448,295.3313156,238.7911078,429.2899989,42928.99989
46195,0.264608178,9724.041076,465.7469413,281.1006855,654.6521588,65465.21588
46196,1.254490037,28030.56504,237.882359,261.4974018,305.3133779,30531.33779
46197,1.101655672,30747.5954,438.8281493,339.1781915,820.9235428,82092.35428
46198,0.513698959,27932.26141,249.1379843,52.33731746,459.7821748,45978.21748
46199,0.70804506,25457.0051,271.9574062,284.8730113,328.5056635,32850.56635
46200,1.563998239,69023.14895,408.433099,437.1203026,812.2315677,81223.15677
46201,1.146188155,54557.03217,304.0044251,338.6323464,542.7623661,54276.23661
46202,1.580389362,47161.63719,175.3257091,369.0027571,245.0900043,24509.00043
46203,1.295617777,81396.57978,389.073,163.6412334,601.3643649,60136.43649
46204,1.800863201,78033.50026,174.9752803,107.5101066,233.8861449,23388.61449
46205,0.888918965,27214.01599,129.7976188,257.6530206,174.756372,17475.6372
46206,0.44987586,15231.07267,401.2671862,535.8508238,808.3364603,80833.64603
46207,0.992190327,49473.39972,339.404715,254.7339066,599.5786315,59957.86315
46208,0.450681631,13817.77797,209.4517887,179.3166027,453.1566734,45315.66734
46209,0.80039059,34755.15621,169.1630481,184.2998244,269.1951613,26919.51613
46210,1.337442359,59475.85926,114.5592316,199.4914935,159.5055604,15950.55604
46211,1.468328304,65981.66938,323.4996825,184.6289441,676.4854625,67648.54625
46212,0.762457521,31908.1493,232.88376,185.1477727,380.2753485,38027.53485
46213,1.420000643,74468.14929,187.5720542,225.9028868,342.4113363,34241.13363
46214,1.341132212,62057.17407,368.1271831,295.7984472,536.7242255,53672.42255
46215,1.336250537,56272.32497,353.2800251,202.5083483,486.5118064,48651.18064
46216,0.864341718,32475.98415,334.5243974,143.5102973,485.6330641,48563.30641
46217,0.650202151,25478.887,338.1817313,171.3150607,637.229699,63722.9699
46218,2.101480408,84527.77477,273.1167528,295.7759421,576.5428611,57654.28611
46219,1.236772044,41889.26148,282.1482555,321.7485677,463.5128996,46351.28996
46220,1.0235624,43933.78332,205.1928456,107.2351541,464.0391162,46403.91162
46221,1.132231841,52749.02942,265.9112182,265.0381154,562.6906648,56269.06648
46222,1.919229891,74013.1119,253.0123166,284.6784988,410.4502251,41045.02251
46223,1.203270451,37113.88329,295.0765923,615.7567128,349.094014,34909.4014
46224,1.022572009,25181.42631,153.8728374,106.1585217,293.0709951,29307.09951
46225,0.393461896,15700.96544,269.9539838,394.6534038,420.6346668,42063.46668
46226,1.295659404,36663.24148,370.7338341,372.5311408,654.9055909,65490.55909
46227,1.104104478,27249.92318,175.8805306,115.8897052,321.5850064,32158.50064
46228,1.558142836,34264.91224,234.135913,215.5853196,300.3493145,30034.93145
46229,0.7444749,36260.32891,249.8907369,391.7891056,453.3203907,45332.03907
46230,0.865779856,35695.15333,424.8014045,410.9150538,530.8189886,53081.89886
46231,0.891823522,42576.43782,473.6467841,599.7582663,806.0274888,80602.74888
46232,1.756606375,73453.24428,417.0122617,253.1652152,426.9911882,42699.11882
46233,0.49738974,36871.34236,387.604218,482.9646482,623.3253132,62332.53132
46234,1.034708232,43589.97282,164.8421159,123.4286943,345.284968,34528.4968
46235,0.745896528,16940.13027,271.9077402,73.82987229,512.5766561,51257.66561
46236,0.590502403,37033.11592,366.210181,295.7030378,530.1813251,53018.13251
46237,0.866859099,61082.25741,574.1926064,367.2708951,1072.391282,107239.1282
46238,1.173866036,33951.01803,577.5010988,272.6244657,696.1083753,69610.83753
46239,1.091635987,71567.96127,479.2267178,441.3680098,824.7882687,82478.82687
46240,0.979937301,51076.87637,346.1497673,180.8924762,733.1468348,73314.68348
46241,0.376332529,20258.2375,157.5586566,132.2582076,222.116357,22211.6357
46242,0.920211343,47034.74139,412.1157861,381.5544031,615.7641091,61576.41091
46243,0.813637847,26386.20935,303.4119157,220.8424266,582.0973348,58209.73348
46244,0.493840695,26311.64605,256.5076347,244.8673723,448.7464676,44874.64676
46245,1.03389342,39322.59276,562.7255173,157.0445661,727.1135499,72711.35499
46246,1.251326507,68552.58906,107.9488181,155.0166678,179.2834776,17928.34776
46247,1.043116609,32786.85759,196.0629008,280.6771388,240.8226095,24082.26095
46248,1.41826584,38123.66572,344.7190701,195.5340578,623.3946772,62339.46772
46249,1.130158048,41827.44519,283.3852044,210.7995175,441.2618966,44126.18966
46250,1.403995345,66826.57608,539.7954145,294.9729348,1075.420313,107542.0313
46251,0.579042039,16235.47845,189.3854901,263.3765276,239.2130518,23921.30518
46252,1.243085059,37173.52421,499.0267232,425.8999284,745.9546339,74595.46339
46253,0.810734569,43985.9711,125.8763444,289.0663348,215.9428686,21594.28686
46254,1.025409178,39647.28154,229.9239002,71.76275902,270.5348111,27053.48111
46255,1.130427002,39011.09434,324.6009504,106.7984686,583.8195513,58381.95513
46256,1.170903238,36327.44341,379.8685231,369.3453162,531.707409,53170.7409
46257,0.39625828,21816.32123,304.495881,164.5669565,430.3502305,43035.02305
46258,0.881009482,29251.73991,131.0973421,238.1194736,227.1136261,22711.36261
46259,1.241787038,37467.83086,140.9031461,76.16494039,147.9980206,14799.80206
46260,0.706183571,32172.41656,277.7955765,253.7531811,409.3275648,40932.75648
46261,0.974180179,36412.3908,495.8026841,754.0243558,803.7604974,80376.04974
46262,1.037944946,47061.10111,122.9233683,232.6868646,143.5076931,14350.76931
46263,1.30525147,37748.53387,290.6353317,153.9136792,449.9456114,44994.56114
46264,0.653123916,35699.13462,177.5607399,238.7847097,221.9470604,22194.70604
46265,0.701558081,26431.5392,353.9801705,271.1734464,747.91321,74791.321
46266,0.327919977,16384.52114,488.2345776,260.8097582,1049.880634,104988.0634
46267,0.609677561,23291.36122,642.0797266,273.9867751,1227.010537,122701.0537
46268,0.84340654,39023.03318,333.1062469,142.5785814,440.1809585,44018.09585
46269,1.163478371,51816.65614,276.052537,190.3156507,418.4659271,41846.59271
46270,1.39024276,65692.82869,150.5858082,260.9399544,249.1772346,24917.72346
46271,1.371498438,61296.28007,395.6240426,426.859089,523.1342497,52313.42497
46272,1.028595401,40657.12266,372.1862016,395.636816,416.2510707,41625.10707
46273,1.147329037,33346.12305,516.6476632,398.2102126,960.8007627,96080.07627
46274,1.016453286,52436.08355,422.3584525,314.2985864,954.0191972,95401.91972
46275,1.33466951,30000.36412,140.8714483,35.60118271,203.5884242,20358.84242
46276,0.341639466,14443.23847,225.2332618,120.8250516,290.2827753,29028.27753
46277,1.073860979,44832.70433,74.13850101,107.2473516,121.5083511,12150.83511
46278,0.97519401,64027.98709,193.7016927,66.85036937,320.0171356,32001.71356
46279,0.744060304,34703.77833,232.0075988,385.3394554,349.6034547,34960.34547
46280,0.503545131,17933.98944,274.5632252,166.2564504,587.3317873,58733.17873
46281,1.569598873,80421.88951,379.1603059,266.3719192,781.4155729,78141.55729
46282,0.643283126,20653.27942,390.2888224,179.5533291,483.7365867,48373.65867
46283,1.338752112,68334.78521,142.4886687,80.61502272,276.3643929,27636.43929
46284,1.736215207,78590.49688,522.4078266,281.924151,940.6749497,94067.49497
46285,0.866021909,43877.59322,366.236939,350.9766952,591.9074907,59190.74907
46286,0.88875242,20782.91957,408.2446239,298.6394502,739.8579504,73985.79504
46287,1.061432121,56197.24149,255.88148,257.1955191,321.139332,32113.9332
46288,0.28327097,10360.31252,420.8341671,636.1399305,494.9779965,49497.79965
46289,1.109991184,50133.57799,575.444671,182.9459476,1065.524548,106552.4548
46290,0.985169095,54281.32275,200.9264137,186.3528968,368.9879075,36898.79075
46291,1.480118541,75613.76043,468.7538496,299.3954815,677.5190586,67751.90586
46292,1.144626786,22565.71,90.38508448,151.0766035,149.8627852,14986.27852
46293,0.518409048,23332.44036,336.4935849,361.3169122,473.7599194,47375.99194
46294,0.734915757,35542.81679,507.8888191,224.6924192,1045.419186,104541.9186
46295,1.368142001,61151.02006,276.1175493,237.2258874,610.8513933,61085.13933
46296,0.785888912,35260.86002,320.4461877,372.9964141,703.4059486,70340.59486
46297,1.113536807,31664.53946,159.6584226,185.3853714,156.6629968,15666.29968
46298,0.983407654,30397.53092,194.7482814,385.3713338,295.6406988,29564.06988
46299,1.272666654,53323.65741,369.2168503,256.8295454,672.9677119,67296.77119
46300,1.053321392,33213.57042,187.7651442,146.8141971,345.9801954,34598.01954
46301,0.830594068,36934.82235,142.6095771,142.4824227,256.8833511,25688.33511
46302,0.997670642,30088.32402,408.8517532,338.5530274,624.3761481,62437.61481
46303,0.820428142,27139.16751,229.4212082,221.5179799,460.2309142,46023.09142
46304,0.50950461,26896.77183,312.2724329,269.2573817,648.0804642,64808.04642
46305,0.886675517,44260.68395,220.3766129,207.6427622,294.016357,29401.6357
46306,0.608292598,20842.43397,184.7413996,190.2705873,221.4634255,22146.34255
46307,1.603382922,51345.26911,246.0567382,407.4248343,514.5486466,51454.86466
46308,1.197294478,34087.82307,224.8442756,166.5493046,352.8375304,35283.75304
46309,0.763134652,24048.14972,294.163054,154.9560426,569.1986611,56919.86611
46310,0.474265212,19654.1303,188.3443341,175.1484632,293.310454,29331.0454
46311,0.876030301,17991.70475,244.5187627,102.9614745,548.798219,54879.8219
46312,0.489672776,18151.2005,96.87297743,99.47782295,200.2478359,20024.78359
46313,0.465836572,30256.87584,164.6574956,60.55560057,317.6749519,31767.49519
46314,0.933393709,38154.80965,252.9487,223.3053242,355.1346912,35513.46912
46315,0.981152079,41283.11747,328.6744464,408.9171676,557.3165121,55731.65121
46316,1.830941209,83238.70593,498.8049399,315.4213064,734.8360504,73483.60504
46317,1.618154582,60435.76212,170.0694697,180.7358505,249.4068462,24940.68462
46318,0.905740927,38003.33972,229.2660579,205.9858174,396.7892946,39678.92946
46319,1.383618179,44213.57934,427.7202517,406.0350165,627.4489451,62744.89451
46320,0.814220404,32061.57785,386.8944374,236.5768523,618.0852623,61808.52623
46321,0.880205184,45025.42281,253.3249232,290.4504966,345.3966732,34539.66732
46322,0.785030876,24901.0625,218.643002,333.7336985,215.0286789,21502.86789
46323,0.513165359,21051.25823,190.3152428,222.8802235,320.9778986,32097.78986
46324,1.207882886,59771.28238,161.6853642,220.7181969,322.9068802,32290.68802
46325,0.567720144,23162.58369,178.3751606,194.6515303,344.4013771,34440.13771
46326,1.220572876,41837.25069,333.0987142,235.1679799,721.7835305,72178.35305
46327,0.339404082,22431.69928,130.6837081,91.66757016,272.3634393,27236.34393
46328,1.340444964,48690.52467,85.7235525,148.7487679,94.50596211,9450.596211
46329,1.268740045,38572.6361,378.2729654,271.8930318,430.3872253,43038.72253
46330,1.033750835,52250.14241,127.039899,78.32432646,226.3951516,22639.51516
46331,0.429979762,7702.90318,222.5905805,342.5055132,441.5041189,44150.41189
46332,0.780115918,25300.46816,517.7179416,505.6956229,773.9375394,77393.75394
46333,0.89740113,33321.11992,127.577925,184.6948486,187.9659518,18796.59518
46334,0.90740334,38449.63743,104.8981252,177.7914433,127.4055685,12740.55685
46335,1.158723879,48337.22331,268.9308891,165.0722144,640.7982606,64079.82606
46336,1.115257221,47458.24582,497.7212351,560.3046705,623.5596424,62355.96424
46337,0.68623177,18950.02241,193.5272714,185.4183464,258.8403481,25884.03481
46338,1.069841932,30741.64107,245.1383667,111.9234362,249.1961016,24919.61016
46339,0.864151728,20118.74665,217.62232,319.5850798,362.6582312,36265.82312
46340,1.551976074,56978.51022,245.4939224,160.6968623,414.4059049,41440.59049
46341,0.432892888,14689.04422,145.5401485,120.7880994,242.6748849,24267.48849
46342,0.416931433,14554.8676,340.9050285,392.3347831,529.7399053,52973.99053
46343,1.723377044,52569.91665,249.5658488,243.6868144,262.9537644,26295.37644
46344,0.914307726,30046.28882,237.7326879,235.7939397,433.4203579,43342.03579
46345,1.588761804,81461.70867,601.7796926,529.5138161,1260.285901,126028.5901
46346,1.382559743,62411.62334,400.1309093,519.901037,642.5818962,64258.18962
46347,0.614260148,21426.52156,224.6042399,426.6447726,398.4928953,39849.28953
46348,0.981216971,50826.76448,260.5588548,139.9893782,370.6350391,37063.50391
46349,1.175333917,50725.25307,432.2487349,583.0090226,665.5758379,66557.58379
46350,0.594680235,22371.27077,172.1881824,126.5906409,266.1628156,26616.28156
46351,0.837725669,25024.31763,280.8326759,254.1951549,427.3544287,42735.44287
46352,1.291858755,62438.90264,80.82121164,117.1098492,90.30829646,9030.829646
46353,1.490979548,69258.8564,250.0451308,230.6605552,370.5349452,37053.49452
46354,0.971748793,47348.88975,284.4702408,266.9332798,449.2114315,44921.14315
46355,1.169696158,62237.90446,374.9419856,266.1468221,682.8930702,68289.30702
46356,0.707896614,41260.71573,573.6554094,650.0802912,807.0375025,80703.75025
46357,0.506675742,11103.90132,386.3873968,300.0667715,674.0241466,67402.41466
46358,1.226954049,33581.80255,435.3586392,236.8389722,932.3583849,93235.83849
46359,1.335363682,39103.23189,242.8253437,168.108111,346.3374314,34633.74314
46360,1.826885848,54769.3544,382.7320206,449.083105,694.315153,69431.5153
46361,2.044031019,117123.9047,408.8290258,244.3171069,823.2970619,82329.70619
46362,1.239318564,68044.65758,400.2671312,374.8483996,787.8015443,78780.15443
46363,1.134200467,41328.38055,366.6680294,246.3756497,556.1248766,55612.48766
46364,0.621988897,24259.06858,332.6051052,137.7667673,610.7731927,61077.31927
46365,0.666961889,32476.099,441.9083937,512.0088676,691.4655962,69146.55962
46366,0.660254966,31516.73216,355.5570807,514.247066,492.914082,49291.4082
46367,1.166125347,63887.90591,314.1762552,379.9742291,462.2642091,46226.42091
46368,1.198507092,43847.08148,203.3195357,112.5229545,420.7576946,42075.76946
46369,1.249009024,36774.90001,309.4282845,118.535645,623.5976929,62359.76929
46370,0.477644132,21967.56003,344.4924572,248.8916228,493.7638766,49376.38766
46371,1.29912942,87011.28063,185.1590711,231.6661567,346.8322744,34683.22744
46372,0.683395385,17709.17671,319.6813938,514.133863,563.0051152,56300.51152
46373,1.025464135,35529.28119,216.7636737,100.9549622,452.6560905,45265.60905
46374,0.887980925,36252.21365,175.1300193,111.9439067,333.4206321,33342.06321
46375,0.922558747,41955.12497,233.9897725,190.9520703,382.5532931,38255.32931
46376,1.454102777,39785.03938,266.2199775,107.7197892,384.5950218,38459.50218
46377,1.275882196,74179.15355,113.6152794,109.5812521,230.4147905,23041.47905
46378,0.731298387,28578.91376,294.3445064,438.9638778,426.2574406,42625.74406
46379,1.319892986,45353.07594,215.6132073,301.4067305,341.5743699,34157.43699
46380,1.014153113,38542.53389,413.1183193,539.5118988,661.6246409,66162.46409
46381,1.021655104,33822.5735,104.1604738,218.487583,133.8762879,13387.62879
46382,0.900951414,43801.07434,106.0401578,47.37123617,174.8737192,17487.37192
46383,0.636972391,17830.25871,350.4660488,344.6272651,604.9438484,60494.38484
46384,1.054871928,57401.33671,202.266346,191.1225131,393.7847184,39378.47184
46385,0.822126766,50916.83728,350.374089,351.6083987,833.3004326,83330.04326
46386,0.915754586,39659.9408,431.9826524,487.1735463,596.0957379,59609.57379
46387,0.791860812,29295.57118,200.1554684,294.5601195,282.7552451,28275.52451
46388,0.780373731,31435.97728,316.9656407,356.1943961,343.3242703,34332.42703
46389,1.689042939,78318.57454,589.4108525,299.1756923,1152.833878,115283.3878
46390,1.436426309,48457.92777,305.4066135,371.9872113,646.9662635,64696.62635
46391,1.566051714,62492.55513,173.8516378,241.3991163,325.6297738,32562.97738
46392,1.008227389,41142.67686,236.1783201,263.0846948,354.1927497,35419.27497
46393,0.881540551,29155.93632,234.2127148,245.7678048,394.7991,39479.91
46394,0.840594146,31974.3806,329.7590259,339.8792225,462.4430546,46244.30546
46395,0.797520809,38307.63799,444.8659328,232.9903013,851.640048,85164.0048
46396,0.775306691,32819.05708,282.3878909,400.0812986,431.9168765,43191.68765
46397,1.295553298,57258.27152,190.2440333,283.5868163,304.7070899,30470.70899
46398,1.405274171,36419.32513,170.8020826,120.5795257,245.9873892,24598.73892
46399,1.304787897,69940.74504,144.8094945,95.20116363,225.8983586,22589.83586
46400,1.39093966,51659.05768,252.5151986,333.044666,521.6425628,52164.25628
46401,1.36471413,43891.62041,469.185114,177.9761445,851.1929823,85119.29823
46402,1.454237872,70890.12088,283.4358191,238.8569452,409.0297909,40902.97909
46403,1.604123961,75406.70151,248.892659,125.542838,605.558325,60555.8325
46404,0.743604514,30203.42182,420.2694632,300.996779,535.3790736,53537.90736
46405,0.608857216,33282.45928,541.7913607,381.6388076,998.4146234,99841.46234
46406,1.173674742,42883.11602,365.1734073,229.3188321,572.0225174,57202.25174
46407,0.737745646,32951.03919,242.4850087,162.6326928,363.1441988,36314.41988
46408,0.602332627,23730.5477,419.2711141,381.5413271,813.1816845,81318.16845
46409,0.853573068,38980.51634,190.4066236,287.9497745,288.6292442,28862.92442
46410,1.112404369,47491.13678,401.7858904,384.9136591,759.7826375,75978.26375
46411,0.69423563,28998.22175,196.3656939,364.9297538,317.9303113,31793.03113
46412,0.953849033,35627.61031,195.5228783,304.3474943,346.6441836,34664.41836
46413,0.737331893,45400.80779,176.3597691,88.87261669,396.1073271,39610.73271
46414,0.33402234,16342.876,264.52303,247.409913,518.8620791,51886.20791
46415,1.246781532,65726.23678,273.5872346,304.1326206,559.1933289,55919.33289
46416,1.145765023,26441.42297,369.4903695,205.3405031,540.4697536,54046.97536
46417,1.026133277,63894.97074,305.9392731,446.5138975,376.6497415,37664.97415
46418,0.539118789,30916.45793,269.3209521,454.7722409,394.8836447,39488.36447
46419,0.825548578,37105.48944,191.5436935,75.76371861,345.1506816,34515.06816
46420,1.839781536,72353.69031,322.9444772,224.0134659,520.6159779,52061.59779
46421,2.087302804,78256.50646,250.6863567,259.3645243,402.0545266,40205.45266
46422,0.848790336,35775.20792,462.9207849,463.5366787,793.2398866,79323.98866
46423,0.731476961,35472.74463,393.7528526,397.4690581,807.9981516,80799.81516
46424,1.125862761,30586.60709,206.9131464,255.2315061,324.3550469,32435.50469
46425,0.83203421,37437.98771,285.5468595,195.4195196,417.3803642,41738.03642
46426,0.685009332,16528.98496,199.7928655,187.0624557,395.0945324,39509.45324
46427,1.049886885,52834.68843,242.1752691,142.0952868,291.0336566,29103.36566
46428,1.510980966,77339.24257,294.8320851,249.2188489,395.6908022,39569.08022
46429,0.332268168,9834.271949,244.0844331,280.7548953,395.2926457,39529.26457
46430,0.844198172,44997.18621,208.1660852,159.5269269,453.0415694,45304.15694
46431,1.111689118,47137.81124,264.5171104,185.7342781,295.7158835,29571.58835
46432,0.960290284,34872.05896,299.9545218,351.7462627,481.4723207,48147.23207
46433,1.342894444,51518.65407,212.2133637,94.01814737,416.5141381,41651.41381
46434,0.726331262,20537.63521,333.9605921,375.9594005,514.3371565,51433.71565
46435,1.325408501,77591.56316,178.998772,296.5864651,186.549487,18654.9487
46436,0.484574443,23519.94444,215.3382663,117.5994102,360.2443756,36024.43756
46437,0.718334364,26793.8693,485.0423747,347.9228914,709.9062143,70990.62143
46438,1.071411753,44992.95849,261.9161945,179.9820703,556.8593243,55685.93243
46439,1.386009662,43255.19496,289.2509979,378.0136174,488.9841801,48898.41801
46440,1.480996369,45470.44102,313.1547259,354.2161782,674.225453,67422.5453
46441,0.625935806,33895.42385,439.9821624,296.2042264,537.5516823,53755.16823
46442,0.956000938,38627.53924,304.1386673,110.4675373,506.7220575,50672.20575
46443,0.74940699,28755.95624,94.3512361,66.23284896,156.2594808,15625.94808
46444,0.622408659,19012.41103,450.9775011,321.3268778,799.2815521,79928.15521
46445,0.513599509,27091.29195,537.4889007,536.3339787,985.1956295,98519.56295
46446,1.778277502,100718.8148,421.9492869,204.5176122,499.3877609,49938.77609
46447,0.95659405,63398.94993,238.9925442,254.1192912,475.9464686,47594.64686
46448,1.042586876,58358.39971,86.68724599,123.4815787,115.1674183,11516.74183
46449,0.948372119,43785.81132,408.5438688,142.0103022,899.4928695,89949.28695
46450,0.374266093,10773.74707,381.5806502,541.7055788,449.9615485,44996.15485
46451,1.669090933,48495.55705,380.6665479,186.0975252,679.7432353,67974.32353
46452,0.936653437,56666.34075,250.0471674,260.497353,441.1476798,44114.76798
46453,1.338429861,34835.88517,290.208021,119.5301986,432.5386816,43253.86816
46454,1.191195103,61053.46185,299.4767126,447.371845,579.9255362,57992.55362
46455,0.373428868,14529.00532,365.4464526,258.8690049,782.0514391,78205.14391
46456,0.892072338,23203.61612,76.92581263,207.7510759,111.4998938,11149.98938
46457,0.795233642,23895.48633,196.8228252,89.50060916,420.9837268,42098.37268
46458,0.428784137,13600.24255,131.8870556,158.55593,198.8656771,19886.56771
46459,1.96367092,75414.92517,132.5599188,181.2062498,249.2270701,24922.70701
46460,0.867404731,43246.15145,305.5918488,260.6754976,654.9881913,65498.81913
46461,0.381545853,17046.72998,270.2697205,200.9622514,433.7523476,43375.23476
46462,1.64275603,85088.14553,120.3515025,163.842062,161.5333399,16153.33399
46463,0.995967298,39545.3491,317.0385219,197.1595265,564.3569935,56435.69935
46464,0.454794004,10796.33971,214.6137419,242.1214103,381.0766023,38107.66023
46465,1.121938132,49456.87959,525.5711019,275.6594833,768.7603323,76876.03323
46466,1.038418569,42046.07498,318.0637458,190.8740474,522.9028878,52290.28878
46467,0.547036359,23614.6124,500.5238159,184.3971903,568.120896,56812.0896
46468,0.394813095,20485.29173,116.5375508,214.3642756,167.7411004,16774.11004
46469,1.822370998,54716.13989,316.3998033,102.941231,503.0833535,50308.33535
46470,0.96529186,28065.95293,112.5101721,166.8708496,195.7853377,19578.53377
46471,1.224241559,42855.63967,263.1299798,260.5670895,600.4347878,60043.47878
46472,1.622351015,109280.0581,297.7235445,399.0827726,504.5491266,50454.91266
46473,1.176331867,61321.27639,193.8002986,160.5284113,305.5754224,30557.54224
46474,0.519614378,16845.4767,186.5814904,158.1207084,441.4767236,44147.67236
46475,0.822195322,40759.1516,294.2782114,175.1021073,406.2932722,40629.32722
46476,0.892795753,33259.5808,295.4499975,182.3808599,623.9392886,62393.92886
46477,1.354936096,54990.68248,308.0234554,307.3407252,489.6498764,48964.98764
46478,1.066382908,49826.30322,282.5965245,346.7027711,375.9837246,37598.37246
46479,1.852147646,78208.63432,260.5311742,468.8248588,303.0732452,30307.32452
46480,1.427063875,54036.15769,267.2310225,309.3772796,482.4794601,48247.94601
46481,0.598485193,20670.58715,222.2932499,174.6738246,258.3436666,25834.36666
46482,0.804152309,27995.86826,738.5440976,412.8599114,878.9691435,87896.91435
46483,0.959366925,38215.88459,112.2713519,74.05232023,198.6500295,19865.00295
46484,0.464364277,23117.17865,318.0039288,129.2316354,618.5138729,61851.38729
46485,1.429498274,61931.61733,267.4675072,162.5345779,447.7921589,44779.21589
46486,1.13854456,45673.80254,360.7897603,322.8172248,751.8601565,75186.01565
46487,1.063646481,30264.83241,138.8042137,167.4305109,182.7743238,18277.43238
46488,1.312973764,40930.81405,402.1392848,320.3437985,714.1533369,71415.33369
46489,0.997800018,55199.14685,565.7031831,509.5714115,770.127584,77012.7584
46490,0.64640505,21952.50733,118.3770845,160.8775111,212.632384,21263.2384
46491,0.93450196,37222.18464,225.9679696,201.45096,332.4441374,33244.41374
46492,0.751749807,20204.68421,109.6391428,40.15472675,171.7436183,17174.36183
46493,0.548689953,33229.29859,379.5629009,324.796436,759.9654276,75996.54276
46494,0.916669336,33378.17073,522.6441284,264.5598156,723.4145491,72341.45491
46495,1.339251391,35045.06224,323.5853215,345.5194196,653.9862621,65398.62621
46496,0.836912941,36942.37996,273.9794062,248.4374227,500.698875,50069.8875
46497,0.86839917,25265.18929,109.6689383,130.6103331,206.667985,20666.7985
46498,0.952494966,42377.21555,585.8596627,291.9726117,913.9864918,91398.64918
46499,1.674912438,50889.633,316.0624441,317.9048894,501.1576573,50115.76573
46500,1.058094927,42964.7115,271.0342947,392.3242997,591.3350551,59133.50551
46501,0.712359227,18243.99656,518.2576661,250.2921027,809.4922572,80949.22572
46502,0.673363907,23403.27269,493.6170989,366.1467927,1161.137338,116113.7338
46503,1.38532001,55810.44303,303.2271967,333.9963656,456.5516887,45655.16887
46504,1.754806645,62662.28215,345.0113517,263.2066722,498.2911004,49829.11004
46505,1.826778452,75214.10473,313.6503255,200.4179562,608.6368244,60863.68244
46506,0.978514191,37863.88404,323.7312634,231.6715893,409.6522389,40965.22389
46507,0.87501986,35434.45001,313.9237314,590.4732564,541.0980848,54109.80848
46508,0.586253839,23966.91772,166.6542088,238.2272084,260.1220738,26012.20738
46509,1.123298137,55313.00758,470.9742113,217.7256431,881.319004,88131.9004
46510,0.749889759,22620.07004,299.0984304,404.662136,441.2687941,44126.87941
46511,1.202787057,25278.88175,261.3835602,234.3778231,506.3079215,50630.79215
46512,1.089069226,22572.62982,559.1120911,505.1414407,1234.446818,123444.6818
46513,1.002254038,31514.26629,418.5383635,592.2117189,682.987207,68298.7207
46514,0.920902742,24247.47129,702.3863668,622.1171873,1052.441313,105244.1313
46515,0.862236501,28897.00666,309.8666548,180.4567544,605.710537,60571.0537
46516,1.486699237,91622.46386,221.0499563,168.5016885,323.6507748,32365.07748
46517,0.650789404,14226.39291,294.128688,188.9360214,580.0933639,58009.33639
46518,0.946078435,29885.19029,182.714672,245.3079657,283.0818276,28308.18276
46519,0.731034417,54986.60166,484.9684349,384.2992715,823.5164221,82351.64221
